source,target
HB10314,"sy-alvarado, ""kuya"" jose antonio r."
HB10315,"barba, angelo marcos"
HB10316,"barba, angelo marcos"
HB10317,"acosta-alba, maria lourdes"
HB10318,"alvarez, franz ""chicoy"" e."
HB10319,"go, mark o."
HB10319,"deloso-montalla, cheryl p."
HB10319,"bordado, gabriel jr. h."
HB10319,"bulut, elias jr. c."
HB10319,"bolilia, lianda b."
HB10319,"ferrer, juliet marie de leon"
HB10319,"chatto, edgar m."
HB10319,"escudero, evelina g."
HB10319,"abueg-zaldivar, cyrille ""beng"" f."
HB10319,"dujali, alan ""aldu"" r."
HB10319,"tejada, jose ""ping-ping"" i."
HB10319,"gorriceta, michael b."
HB10319,"guya, godofredo n."
HB10319,"dalog, maximo jr. y."
HB10319,"cari, carl nicolas c."
HB10319,"garin, sharon s."
HB10319,"haresco, teodorico jr. t."
HB10319,"singson-meehan, kristine"
HB10319,"sagarbarria, manuel t."
HB10319,"ebcas, adriano a."
HB10319,"cabredo, fernando t."
HB10319,"salceda, joey sarte"
HB10319,"nieto, john marvin ""yul servo"" c."
HB10319,"bascug, alfel m."
HB10319,"dimaporo, abdullah d."
HB10319,"sy-alvarado, ""kuya"" jose antonio r."
HB10319,"agabas, tyrone d."
HB10319,"rodriguez, rufus b."
HB10319,"mangaoang, allen jesse c."
HB10319,"barba, angelo marcos"
HB10319,"villarica, henry r."
HB10319,"oaminal, henry s."
HB10319,"robes, florida ""rida"" p."
HB10319,"dalipe, manuel jose ""mannix"" m."
HB10319,"arenas, rose marie ""baby"" j."
HB10319,"suarez, david ""jay-jay"" c."
HB10319,"salvador-tambunting, joy myra"
HB10319,"roman, geraldine b."
HB10319,"natividad-nagaño, maricel g., md."
HB10319,"madrona, eleandro jesus f."
HB10319,"momo, romeo sr. s."
HB10319,"gonzales, aurelio jr. ""dong"" d."
HB10319,"vergara, rosanna ""ria"" v."
HB10319,"espina, gerardo  jr. ""gerryboy""  j."
HB10319,"yap, eric go"
HB10319,"sarmiento, edgar mary s."
HB10319,"crisologo, anthony peter ""onyx""  d."
HB10320,"mariano-hernandez, ruth"
HB10321,"mariano-hernandez, ruth"
HB10322,"revilla, strike b."
HB10322,"suansing, horacio jr. p."
HB10322,"brosas, arlene d."
HB10322,"go, mark o."
HB10322,"deloso-montalla, cheryl p."
HB10322,"lacson, virgilio s."
HB10322,"castro, france l."
HB10322,"elago, sarah jane i."
HB10322,"gaite, ferdinand r."
HB10322,"zarate, carlos isagani t."
HB10322,"acosta-alba, maria lourdes"
HB10322,"fortun, lawrence ""law"" h."
HB10322,"escudero, evelina g."
HB10322,"suntay, jesus ""bong"" c."
HB10322,"tan, alyssa sheena p."
HB10322,"tejada, jose ""ping-ping"" i."
HB10322,"gorriceta, michael b."
HB10322,"co, angelica natasha"
HB10322,"garin, sharon s."
HB10322,"fuentebella, arnie b."
HB10322,"ebcas, adriano a."
HB10322,"kho, elisa ""olga"" t."
HB10322,"salceda, joey sarte"
HB10322,"savellano, deogracias victor ""dv"" b."
HB10322,"bascug, alfel m."
HB10322,"violago, micaela s."
HB10322,"quimbo, stella luz a."
HB10322,"rodriguez, rufus b."
HB10322,"fariñas, ria christina g."
HB10322,"yu, divina grace c."
HB10322,"dagooc, sergio c."
HB10322,"villa, jake vincent"
HB10322,"cullamat, eufemia ""ka femia"" c."
HB10322,"calderon, peter john d."
HB10322,"salvador-tambunting, joy myra"
HB10322,"suansing, estrellita b."
HB10322,"collantes, ma. theresa v."
HB10322,"nolasco, ramon jr. c."
HB10322,"nograles, jericho jonas b."
HB10322,"espino, jumel anthony i."
HB10322,"tan, angelina ""helen"" d.l., m.d."
HB10322,"mendoza, raymond democrito c."
HB10323,"go, mark o."
HB10323,"bordado, gabriel jr. h."
HB10323,"lacson, virgilio s."
HB10323,"castro, france l."
HB10323,"cuaresma, luisa lloren"
HB10323,"elago, sarah jane i."
HB10323,"mariano-hernandez, ruth"
HB10323,"escudero, evelina g."
HB10323,"abueg-zaldivar, cyrille ""beng"" f."
HB10323,"saulog, irene gay f."
HB10323,"marcoleta, rodante d."
HB10323,"umali, ma. victoria v."
HB10323,"cari, carl nicolas c."
HB10323,"tutor, kristine alexie b."
HB10323,"cabredo, fernando t."
HB10323,"nieto, john marvin ""yul servo"" c."
HB10323,"dimaporo, abdullah d."
HB10323,"bascug, alfel m."
HB10323,"quimbo, stella luz a."
HB10323,"salo, ron p."
HB10323,"rodriguez, rufus b."
HB10323,"romulo, roman t."
HB10323,"barba, angelo marcos"
HB10323,"robes, florida ""rida"" p."
HB10323,"fortuno, jocelyn f."
HB10323,"eriguel, sandra y., m.d."
HB10323,"reyes, allan benedict s."
HB10323,"bautista-bandigan, lorna p."
HB10323,"violago, micaela s."
HB10323,"lazatin, carmelo ii ""jon""  b."
HB10323,"vergara, rosanna ""ria"" v."
HB10324,"acosta, gil ""kabarangay jr."" a."
HB10325,"tejada, jose ""ping-ping"" i."
HB10326,"tutor, kristine alexie b."
HB10326,"go, mark o."
HB10326,"bordado, gabriel jr. h."
HB10326,"cabredo, fernando t."
HB10326,"dimaporo, abdullah d."
HB10326,"quimbo, stella luz a."
HB10326,"romulo, roman t."
HB10326,"cuaresma, luisa lloren"
HB10326,"elago, sarah jane i."
HB10326,"mariano-hernandez, ruth"
HB10326,"oaminal, henry s."
HB10326,"escudero, evelina g."
HB10326,"abueg-zaldivar, cyrille ""beng"" f."
HB10326,"fortuno, jocelyn f."
HB10326,"tejada, jose ""ping-ping"" i."
HB10326,"loyola, dahlia a."
HB10326,"reyes, allan benedict s."
HB10326,"bautista-bandigan, lorna p."
HB10326,"violago, micaela s."
HB10326,"dalog, maximo jr. y."
HB10326,"cari, carl nicolas c."
HB10326,"vergara, rosanna ""ria"" v."
HB10326,"yap, eric go"
HB10326,"lusotan, macnell m."
HB10327,"go, mark o."
HB10327,"bordado, gabriel jr. h."
HB10327,"ermita-buhain, elenita milagros ""eileen"""
HB10327,"nuñez-malanyaon, corazon t."
HB10327,"cuaresma, luisa lloren"
HB10327,"gasataya, greg g."
HB10327,"delos santos, alfred c."
HB10327,"limkaichong, jocelyn sy"
HB10327,"guya, godofredo n."
HB10327,"sagarbarria, manuel t."
HB10327,"kho, elisa ""olga"" t."
HB10327,"salceda, joey sarte"
HB10327,"nieto, john marvin ""yul servo"" c."
HB10327,"sy-alvarado, ""kuya"" jose antonio r."
HB10327,"quimbo, stella luz a."
HB10327,"agabas, tyrone d."
HB10327,"amante-matba, ma. angelica m."
HB10327,"romulo, roman t."
HB10327,"yu, divina grace c."
HB10327,"barba, angelo marcos"
HB10327,"calderon, peter john d."
HB10327,"robes, florida ""rida"" p."
HB10327,"bautista-bandigan, lorna p."
HB10327,"collantes, ma. theresa v."
HB10327,"roman, geraldine b."
HB10327,"revilla, strike b."
HB10327,"gonzalez, sandro l."
HB10327,"hofer, ann k."
HB10327,"labadlabad, glona g."
HB10327,"deloso-montalla, cheryl p."
HB10327,"lacson, virgilio s."
HB10327,"maceda, edward vera perez"
HB10327,"torres-gomez, lucy"
HB10327,"acop, resurreccion m."
HB10327,"mariano-hernandez, ruth"
HB10327,"escudero, evelina g."
HB10327,"saulog, irene gay f."
HB10327,"dujali, alan ""aldu"" r."
HB10327,"tan, alyssa sheena p."
HB10327,"tejada, jose ""ping-ping"" i."
HB10327,"de venecia, christopher v.p."
HB10327,"loyola, dahlia a."
HB10327,"gonzaga, ruwel peter s."
HB10327,"dalog, maximo jr. y."
HB10327,"tutor, kristine alexie b."
HB10327,"cabredo, fernando t."
HB10327,"savellano, deogracias victor ""dv"" b."
HB10327,"bascug, alfel m."
HB10327,"dimaporo, abdullah d."
HB10327,"tiangco, john reynald m."
HB10327,"silverio, lorna c."
HB10327,"rodriguez, rufus b."
HB10327,"fariñas, ria christina g."
HB10327,"dagooc, sergio c."
HB10327,"caoagdan, rudy s., dpa"
HB10327,"campos, luis jr. n."
HB10327,"zubiri, manuel f."
HB10327,"dalipe, manuel jose ""mannix"" m."
HB10327,"uy, juliette t."
HB10327,"suarez, david ""jay-jay"" c."
HB10327,"fortuno, jocelyn f."
HB10327,"salvador-tambunting, joy myra"
HB10327,"reyes, allan benedict s."
HB10327,"violago, micaela s."
HB10327,"natividad-nagaño, maricel g., md."
HB10327,"matugas, francisco jose ii ""bingo"" f., cpa,ceso,llb"
HB10327,"tupas, raul ""boboy"" c."
HB10327,"nava, ma. lucille l., m.d."
HB10327,"lusotan, macnell m."
HB10327,"mariño,  mario vittorio ""marvey"" a."
HB10327,"daza, paul ruiz"
HB10327,"tan, angelina ""helen"" d.l., m.d."
HB10327,"cabochan, manuel iii dg."
HB10327,"vergara, rosanna ""ria"" v."
HB10327,"go, ed christopher  s."
HB10327,"yap, eric go"
HB10327,"sarmiento, edgar mary s."
HB10327,"benitez, francisco ""kiko""  b."
HB10327,"fariñas, rudys caesar i g."
HB10327,"garcia, jose enrique iii ""joet"" s."
HB10328,"go, mark o."
HB10328,"cabredo, fernando t."
HB10328,"nieto, john marvin ""yul servo"" c."
HB10328,"dimaporo, abdullah d."
HB10328,"quimbo, stella luz a."
HB10328,"panotes, marisol c."
HB10328,"castro, france l."
HB10328,"cuaresma, luisa lloren"
HB10328,"romulo, roman t."
HB10328,"yu, divina grace c."
HB10328,"elago, sarah jane i."
HB10328,"mariano-hernandez, ruth"
HB10328,"escudero, evelina g."
HB10328,"abueg-zaldivar, cyrille ""beng"" f."
HB10328,"saulog, irene gay f."
HB10328,"tejada, jose ""ping-ping"" i."
HB10328,"umali, ma. victoria v."
HB10328,"castelo, precious hipolito"
HB10328,"bautista-bandigan, lorna p."
HB10328,"garin, sharon s."
HB10328,"cari, carl nicolas c."
HB10328,"vergara, rosanna ""ria"" v."
HB10328,"yap, eric go"
HB10328,"lusotan, macnell m."
HB10328,"bañas-nograles, shirlyn l."
HB10329,"roque, rogelio neil p."
HB10329,"go, mark o."
HB10329,"bordado, gabriel jr. h."
HB10329,"ermita-buhain, elenita milagros ""eileen"""
HB10329,"cuaresma, luisa lloren"
HB10329,"gullas, eduardo ""eddie"" r."
HB10329,"delos santos, alfred c."
HB10329,"gasataya, greg g."
HB10329,"acosta-alba, maria lourdes"
HB10329,"limkaichong, jocelyn sy"
HB10329,"yap, victor a."
HB10329,"biazon, ruffy b."
HB10329,"singson-meehan, kristine"
HB10329,"santos-recto, vilma"
HB10329,"sagarbarria, manuel t."
HB10329,"olivarez, eric l."
HB10329,"salceda, joey sarte"
HB10329,"nieto, john marvin ""yul servo"" c."
HB10329,"quimbo, stella luz a."
HB10329,"agabas, tyrone d."
HB10329,"romulo, roman t."
HB10329,"barba, angelo marcos"
HB10329,"gatchalian, wes"
HB10329,"calderon, peter john d."
HB10329,"robes, florida ""rida"" p."
HB10329,"castelo, precious hipolito"
HB10329,"bautista-bandigan, lorna p."
HB10329,"roman, geraldine b."
HB10329,"macapagal arroyo, juan miguel"
HB10329,"revilla, strike b."
HB10329,"gonzalez, sandro l."
HB10329,"hofer, ann k."
HB10329,"labadlabad, glona g."
HB10329,"deloso-montalla, cheryl p."
HB10329,"martinez, eric m."
HB10329,"cabatbat, argel joseph t."
HB10329,"bolilia, lianda b."
HB10329,"lacson, virgilio s."
HB10329,"natividad-nagaño, maricel g., md."
HB10329,"maceda, edward vera perez"
HB10329,"castro, france l."
HB10329,"acop, resurreccion m."
HB10329,"elago, sarah jane i."
HB10329,"balindong, yasser alonto"
HB10329,"mariano-hernandez, ruth"
HB10329,"zarate, carlos isagani t."
HB10329,"escudero, evelina g."
HB10329,"abueg-zaldivar, cyrille ""beng"" f."
HB10329,"tejada, jose ""ping-ping"" i."
HB10329,"de venecia, christopher v.p."
HB10329,"loyola, dahlia a."
HB10329,"gonzaga, ruwel peter s."
HB10329,"baronda, julienne ""jam"" l."
HB10329,"dalog, maximo jr. y."
HB10329,"cari, carl nicolas c."
HB10329,"haresco, teodorico jr. t."
HB10329,"tutor, kristine alexie b."
HB10329,"cabredo, fernando t."
HB10329,"dimaporo, mohamad khalid q."
HB10329,"abunda, maria fe r."
HB10329,"savellano, deogracias victor ""dv"" b."
HB10329,"bascug, alfel m."
HB10329,"tiangco, john reynald m."
HB10329,"dimaporo, abdullah d."
HB10329,"silverio, lorna c."
HB10329,"rodriguez, rufus b."
HB10329,"fariñas, ria christina g."
HB10329,"malapitan, dale ""along"" r."
HB10329,"dagooc, sergio c."
HB10329,"villa, jake vincent"
HB10329,"cua, junie e."
HB10329,"zubiri, manuel f."
HB10329,"velasco, lord allan jay q."
HB10329,"dy, faustino michael carlos iii t."
HB10329,"bravo, narciso jr. r."
HB10329,"dalipe, manuel jose ""mannix"" m."
HB10329,"suarez, david ""jay-jay"" c."
HB10329,"fortuno, jocelyn f."
HB10329,"reyes, allan benedict s."
HB10329,"violago, micaela s."
HB10329,"villafuerte, luis raymund  jr. ""lray"" f."
HB10329,"espino, jumel anthony i."
HB10329,"ordanes, rodolfo m."
HB10329,"ouano-dizon, emmarie ""lolypop"" m."
HB10329,"nava, ma. lucille l., m.d."
HB10329,"valeriano, rolando m."
HB10329,"vargas, alfred d."
HB10329,"mariño,  mario vittorio ""marvey"" a."
HB10329,"daza, paul ruiz"
HB10329,"lazatin, carmelo ii ""jon""  b."
HB10329,"tan, angelina ""helen"" d.l., m.d."
HB10329,"ong, jose jr. ""jun"" l."
HB10329,"cabochan, manuel iii dg."
HB10329,"vergara, rosanna ""ria"" v."
HB10329,"yap, eric go"
HB10329,"go, ed christopher  s."
HB10329,"ty, allan u."
HB10329,"peña, romulo jr.  ""kid"""
HB10329,"benitez, francisco ""kiko""  b."
HB10329,"garcia, jose enrique iii ""joet"" s."
HB10329,"bañas-nograles, shirlyn l."
HB10330,"brosas, arlene d."
HB10330,"abante, bienvenido jr. m."
HB10330,"bordado, gabriel jr. h."
HB10330,"ermita-buhain, elenita milagros ""eileen"""
HB10330,"cuaresma, luisa lloren"
HB10330,"gullas, eduardo ""eddie"" r."
HB10330,"gasataya, greg g."
HB10330,"gaite, ferdinand r."
HB10330,"acosta-alba, maria lourdes"
HB10330,"belmonte, jose christopher y."
HB10330,"limkaichong, jocelyn sy"
HB10330,"sanchez, hector s."
HB10330,"gato, ciriaco jr. b."
HB10330,"arroyo, ma. lourdes t."
HB10330,"gorriceta, michael b."
HB10330,"umali, ma. victoria v."
HB10330,"guya, godofredo n."
HB10330,"sangcopan, amihilda j."
HB10330,"nieto, john marvin ""yul servo"" c."
HB10330,"quimbo, stella luz a."
HB10330,"romulo, roman t."
HB10330,"aglipay, michael edgar y."
HB10330,"barba, angelo marcos"
HB10330,"cullamat, eufemia ""ka femia"" c."
HB10330,"castelo, precious hipolito"
HB10330,"bautista-bandigan, lorna p."
HB10330,"roman, geraldine b."
HB10330,"labadlabad, glona g."
HB10330,"deloso-montalla, cheryl p."
HB10330,"maceda, edward vera perez"
HB10330,"castro, france l."
HB10330,"elago, sarah jane i."
HB10330,"ferrer, juliet marie de leon"
HB10330,"mariano-hernandez, ruth"
HB10330,"zarate, carlos isagani t."
HB10330,"escudero, evelina g."
HB10330,"saulog, irene gay f."
HB10330,"dujali, alan ""aldu"" r."
HB10330,"bagatsing, cristal l."
HB10330,"tan, alyssa sheena p."
HB10330,"de venecia, christopher v.p."
HB10330,"tejada, jose ""ping-ping"" i."
HB10330,"loyola, dahlia a."
HB10330,"tutor, kristine alexie b."
HB10330,"cabredo, fernando t."
HB10330,"savellano, deogracias victor ""dv"" b."
HB10330,"romualdez, yedda marie k."
HB10330,"bascug, alfel m."
HB10330,"dimaporo, abdullah d."
HB10330,"tiangco, john reynald m."
HB10330,"salo, ron p."
HB10330,"rodriguez, rufus b."
HB10330,"cua, junie e."
HB10330,"rivera, domingo c."
HB10330,"dalipe, manuel jose ""mannix"" m."
HB10330,"arenas, rose marie ""baby"" j."
HB10330,"suarez, david ""jay-jay"" c."
HB10330,"salvador-tambunting, joy myra"
HB10330,"radaza, paz c."
HB10330,"suansing, estrellita b."
HB10330,"violago, micaela s."
HB10330,"nava, ma. lucille l., m.d."
HB10330,"vargas, alfred d."
HB10330,"mariño,  mario vittorio ""marvey"" a."
HB10330,"vergara, rosanna ""ria"" v."
HB10330,"go, ed christopher  s."
HB10330,"yap, eric go"
HB10330,"fariñas, rudys caesar i g."
HB10330,"garcia, jose enrique iii ""joet"" s."
HB10330,"bañas-nograles, shirlyn l."
HB10331,"vargas, alfred d."
HB10332,"salvador-tambunting, joy myra"
HB10333,"salvador-tambunting, joy myra"
HB10334,"yap, eric go"
HB10334,"gonzales, aurelio jr. ""dong"" d."
HB10334,"madrona, eleandro jesus f."
HB10335,"suarez, aleta c."
HB10335,"yap, eric go"
HB10335,"madrona, eleandro jesus f."
HB10336,"fariñas, ria christina g."
HB10336,"fariñas, rudys caesar i g."
HB10337,"yap, victor a."
HB10338,"yap, victor a."
HB10339,"yap, victor a."
HB10340,"siao, frederick w."
HB10341,"dy, faustino michael carlos iii t."
HB10342,"de jesus, presley c."
HB10343,"de jesus, presley c."
HB10344,"chatto, edgar m."
HB10344,"madrona, eleandro jesus f."
HB10345,"romulo, roman t."
HB10345,"dalog, maximo jr. y."
HB10345,"mariano-hernandez, ruth"
HB10346,"salceda, joey sarte"
HB10347,"olivarez, eric l."
HB10348,"siao, frederick w."
HB10349,"fariñas, ria christina g."
HB10349,"fariñas, rudys caesar i g."
HB10350,"go, mark o."
HB10350,"ebcas, adriano a."
HB10350,"savellano, deogracias victor ""dv"" b."
HB10350,"bascug, alfel m."
HB10350,"violago, micaela s."
HB10350,"silverio, lorna c."
HB10350,"fariñas, ria christina g."
HB10350,"barba, angelo marcos"
HB10350,"dagooc, sergio c."
HB10350,"elago, sarah jane i."
HB10350,"albano, antonio ""tonypet"" t."
HB10350,"gato, ciriaco jr. b."
HB10350,"saulog, irene gay f."
HB10350,"loyola, dahlia a."
HB10350,"guya, godofredo n."
HB10350,"aragones, sol"
HB10350,"frasco, vincent franco 'duke'  d."
HB10350,"matugas, francisco jose ii ""bingo"" f., cpa,ceso,llb"
HB10350,"bañas-nograles, shirlyn l."
HB10350,"dy, faustino v ""inno"" a."
HB10351,"salvador-tambunting, joy myra"
HB10352,"salvador-tambunting, joy myra"
HB10353,"salvador-tambunting, joy myra"
HB10354,"salvador-tambunting, joy myra"
HB10355,"bordado, gabriel jr. h."
HB10355,"veloso, vicente iii ""ching"" s.e."
HB10355,"ermita-buhain, elenita milagros ""eileen"""
HB10355,"nuñez-malanyaon, corazon t."
HB10355,"cuaresma, luisa lloren"
HB10355,"gasataya, greg g."
HB10355,"delos santos, alfred c."
HB10355,"limkaichong, jocelyn sy"
HB10355,"guya, godofredo n."
HB10355,"sagarbarria, manuel t."
HB10355,"olivarez, eric l."
HB10355,"kho, elisa ""olga"" t."
HB10355,"salceda, joey sarte"
HB10355,"nieto, john marvin ""yul servo"" c."
HB10355,"quimbo, stella luz a."
HB10355,"agabas, tyrone d."
HB10355,"amante-matba, ma. angelica m."
HB10355,"romulo, roman t."
HB10355,"yu, divina grace c."
HB10355,"barba, angelo marcos"
HB10355,"romualdez, ferdinand martin g."
HB10355,"calderon, peter john d."
HB10355,"bautista-bandigan, lorna p."
HB10355,"roman, geraldine b."
HB10355,"nograles, jericho jonas b."
HB10355,"revilla, strike b."
HB10355,"gonzalez, sandro l."
HB10355,"hofer, ann k."
HB10355,"labadlabad, glona g."
HB10355,"deloso-montalla, cheryl p."
HB10355,"maceda, edward vera perez"
HB10355,"torres-gomez, lucy"
HB10355,"flores, jonathan keith t."
HB10355,"fortun, lawrence ""law"" h."
HB10355,"dujali, alan ""aldu"" r."
HB10355,"tan, alyssa sheena p."
HB10355,"tejada, jose ""ping-ping"" i."
HB10355,"de venecia, christopher v.p."
HB10355,"gonzaga, ruwel peter s."
HB10355,"haresco, teodorico jr. t."
HB10355,"tutor, kristine alexie b."
HB10355,"cabredo, fernando t."
HB10355,"savellano, deogracias victor ""dv"" b."
HB10355,"bascug, alfel m."
HB10355,"dimaporo, abdullah d."
HB10355,"tiangco, john reynald m."
HB10355,"silverio, lorna c."
HB10355,"rodriguez, rufus b."
HB10355,"fariñas, ria christina g."
HB10355,"dagooc, sergio c."
HB10355,"caoagdan, rudy s., dpa"
HB10355,"campos, luis jr. n."
HB10355,"oaminal, henry s."
HB10355,"zubiri, manuel f."
HB10355,"dalipe, manuel jose ""mannix"" m."
HB10355,"uy, juliette t."
HB10355,"suarez, david ""jay-jay"" c."
HB10355,"fortuno, jocelyn f."
HB10355,"salvador-tambunting, joy myra"
HB10355,"violago, micaela s."
HB10355,"natividad-nagaño, maricel g., md."
HB10355,"matugas, francisco jose ii ""bingo"" f., cpa,ceso,llb"
HB10355,"tupas, raul ""boboy"" c."
HB10355,"villafuerte, luis raymund  jr. ""lray"" f."
HB10355,"nava, ma. lucille l., m.d."
HB10355,"mariño,  mario vittorio ""marvey"" a."
HB10355,"daza, paul ruiz"
HB10355,"tan, angelina ""helen"" d.l., m.d."
HB10355,"cabochan, manuel iii dg."
HB10355,"paduano, joseph stephen ""caraps"" s."
HB10355,"vergara, rosanna ""ria"" v."
HB10355,"go, ed christopher  s."
HB10355,"yap, eric go"
HB10355,"sarmiento, edgar mary s."
HB10355,"benitez, francisco ""kiko""  b."
HB10355,"fariñas, rudys caesar i g."
HB10356,"ebcas, adriano a."
HB10356,"dagooc, sergio c."
HB10356,"guya, godofredo n."
HB10356,"de jesus, presley c."
HB10357,"torres-gomez, lucy"
HB10358,"torres-gomez, lucy"
HB10359,"torres-gomez, lucy"
HB10360,"torres-gomez, lucy"
HB10361,"torres-gomez, lucy"
HB10362,"hofer, ann k."
HB10363,"villafuerte, luis raymund  jr. ""lray"" f."
HB10364,"villafuerte, luis raymund  jr. ""lray"" f."
HB10365,"villafuerte, luis raymund  jr. ""lray"" f."
HB10366,"villafuerte, luis raymund  jr. ""lray"" f."
HB10367,"villafuerte, luis raymund  jr. ""lray"" f."
HB10368,"villafuerte, luis raymund  jr. ""lray"" f."
HB10369,"villafuerte, luis raymund  jr. ""lray"" f."
HB10370,"villafuerte, luis raymund  jr. ""lray"" f."
HB10371,"villafuerte, luis raymund  jr. ""lray"" f."
HB10372,"brosas, arlene d."
HB10372,"romualdo, xavier jesus d."
HB10372,"fortun, lawrence ""law"" h."
HB10372,"bordado, gabriel jr. h."
HB10372,"deloso-montalla, cheryl p."
HB10372,"agabas, tyrone d."
HB10372,"rodriguez, rufus b."
HB10372,"salvador-tambunting, joy myra"
HB10372,"pacquiao, rogelio ""ruel"" d."
HB10373,"yap, eric go"
HB10374,"lazatin, carmelo ii ""jon""  b."
HB10375,"lazatin, carmelo ii ""jon""  b."
HB10376,"roman, geraldine b."
HB10377,"zubiri, manuel f."
HB10378,"vargas, alfred d."
HB10379,"brosas, arlene d."
